entity,iter,beta,truck,plant,trips,delivered,selected,wait_pl,wait_cd,no_empty,no_full,util_%,queue_loaded,queue_empty_p,queue_empty_cd
truck,99,1.0,3.0,3,26.0,25,25,0.0,0.0,0.0,0.0,100.0,0,0,1
plant,99,1.0,,1,,29,29,,,,,,0,0,1
plant,99,1.0,,2,,25,26,,,,,,0,0,0
plant,99,1.0,,3,,25,25,,,,,,0,0,1
truck,0,2.0,1.0,1,28.0,28,29,4.41,4.09,3.0,4.0,98.23,0,0,0
truck,0,2.0,2.0,2,27.0,26,27,0.32,2.93,3.0,1.0,99.32,1,0,0
truck,0,2.0,3.0,3,27.0,25,26,0.0,7.26,7.0,0.0,98.49,1,0,0
plant,0,2.0,,1,,28,29,,,,,,0,0,0
plant,0,2.0,,2,,26,27,,,,,,1,0,0
plant,0,2.0,,3,,25,26,,,,,,1,0,0
truck,1,2.0,1.0,1,28.0,28,29,5.08,0.11,1.0,3.0,98.92,0,0,0
truck,1,2.0,2.0,2,27.0,26,26,4.09,4.64,6.0,2.0,98.18,0,0,1
truck,1,2.0,3.0,3,25.0,24,25,0.0,3.35,2.0,0.0,99.3,0,0,0
plant,1,2.0,,1,,28,29,,,,,,0,0,0
plant,1,2.0,,2,,26,26,,,,,,0,0,1
plant,1,2.0,,3,,24,25,,,,,,0,0,0
truck,2,2.0,1.0,1,27.0,29,29,0.0,8.66,6.0,0.0,98.2,0,0,1
truck,2,2.0,2.0,2,26.0,25,26,0.0,9.02,6.0,0.0,98.12,0,0,0
truck,2,2.0,3.0,3,27.0,25,25,1.55,9.77,9.0,2.0,97.64,0,0,1
plant,2,2.0,,1,,29,29,,,,,,0,0,1
plant,2,2.0,,2,,25,26,,,,,,0,0,0
plant,2,2.0,,3,,25,25,,,,,,0,0,1
truck,3,2.0,1.0,1,27.0,28,28,0.71,4.66,4.0,2.0,98.88,0,0,1
truck,3,2.0,2.0,2,27.0,26,27,6.0,2.18,3.0,2.0,98.3,1,0,0
truck,3,2.0,3.0,3,26.0,24,25,0.0,4.22,3.0,0.0,99.12,0,0,0
plant,3,2.0,,1,,28,28,,,,,,0,0,1
plant,3,2.0,,2,,26,27,,,,,,1,0,0
plant,3,2.0,,3,,24,25,,,,,,0,0,0
truck,4,2.0,1.0,1,28.0,28,29,0.06,15.54,7.0,1.0,96.75,0,0,0
truck,4,2.0,2.0,2,26.0,25,26,0.0,14.91,7.0,0.0,96.89,1,0,0
truck,4,2.0,3.0,3,26.0,24,25,0.0,22.88,16.0,0.0,95.23,0,0,0
plant,4,2.0,,1,,28,29,,,,,,0,0,0
plant,4,2.0,,2,,25,26,,,,,,1,0,0
plant,4,2.0,,3,,24,25,,,,,,0,0,0
truck,5,2.0,1.0,1,27.0,28,28,0.0,0.0,0.0,0.0,100.0,0,0,1
truck,5,2.0,2.0,2,27.0,26,27,0.0,5.32,3.0,0.0,98.89,1,0,0
truck,5,2.0,3.0,3,27.0,25,26,12.53,3.75,5.0,4.0,96.61,0,0,0
plant,5,2.0,,1,,28,28,,,,,,0,0,1
plant,5,2.0,,2,,26,27,,,,,,1,0,0
plant,5,2.0,,3,,25,26,,,,,,0,0,0
truck,6,2.0,1.0,1,28.0,27,28,0.0,2.66,2.0,0.0,99.45,0,0,0
truck,6,2.0,2.0,2,27.0,26,27,0.0,0.11,1.0,0.0,99.98,1,0,0
truck,6,2.0,3.0,3,26.0,26,26,0.0,1.17,1.0,0.0,99.76,0,0,1
plant,6,2.0,,1,,27,28,,,,,,0,0,0
plant,6,2.0,,2,,26,27,,,,,,1,0,0
plant,6,2.0,,3,,26,26,,,,,,0,0,1
truck,7,2.0,1.0,1,28.0,27,28,0.0,7.23,9.0,0.0,98.49,0,0,0
truck,7,2.0,2.0,2,27.0,25,26,8.61,8.06,7.0,3.0,96.53,0,0,0
truck,7,2.0,3.0,3,26.0,25,26,0.0,20.09,16.0,0.0,95.82,1,0,0
plant,7,2.0,,1,,27,28,,,,,,0,0,0
plant,7,2.0,,2,,25,26,,,,,,0,0,0
plant,7,2.0,,3,,25,26,,,,,,1,0,0
truck,8,2.0,1.0,1,27.0,27,28,0.0,20.43,15.0,0.0,95.74,1,0,0
truck,8,2.0,2.0,2,27.0,25,26,10.12,8.41,10.0,2.0,96.14,0,0,0
truck,8,2.0,3.0,3,25.0,25,25,0.26,9.24,6.0,1.0,98.02,0,0,1
plant,8,2.0,,1,,27,28,,,,,,1,0,0
plant,8,2.0,,2,,25,26,,,,,,0,0,0
plant,8,2.0,,3,,25,25,,,,,,0,0,1
truck,9,2.0,1.0,1,28.0,29,29,1.48,0.1,1.0,2.0,99.67,0,0,1
truck,9,2.0,2.0,2,28.0,26,27,1.13,0.0,0.0,1.0,99.77,0,0,0
truck,9,2.0,3.0,3,26.0,25,26,0.0,2.77,2.0,0.0,99.42,0,0,0
plant,9,2.0,,1,,29,29,,,,,,0,0,1
plant,9,2.0,,2,,26,27,,,,,,0,0,0
plant,9,2.0,,3,,25,26,,,,,,0,0,0
truck,10,2.0,1.0,1,28.0,28,29,8.15,0.0,0.0,4.0,98.3,0,0,0
truck,10,2.0,2.0,2,27.0,26,27,5.2,0.77,2.0,2.0,98.76,0,0,0
truck,10,2.0,3.0,3,27.0,25,26,0.0,0.44,1.0,0.0,99.91,1,0,0
plant,10,2.0,,1,,28,29,,,,,,0,0,0
plant,10,2.0,,2,,26,27,,,,,,0,0,0
plant,10,2.0,,3,,25,26,,,,,,1,0,0
truck,11,2.0,1.0,1,27.0,26,27,13.78,21.73,15.0,8.0,92.6,0,0,0
truck,11,2.0,2.0,2,26.0,25,26,0.0,29.23,14.0,0.0,93.91,0,0,0
truck,11,2.0,3.0,3,25.0,25,25,0.0,3.79,5.0,0.0,99.21,0,0,1
plant,11,2.0,,1,,26,27,,,,,,0,0,0
plant,11,2.0,,2,,25,26,,,,,,0,0,0
plant,11,2.0,,3,,25,25,,,,,,0,0,1
truck,12,2.0,1.0,1,28.0,28,29,0.99,7.13,7.0,1.0,98.31,0,0,0
truck,12,2.0,2.0,2,27.0,25,26,0.0,8.78,6.0,0.0,98.17,0,0,0
truck,12,2.0,3.0,3,27.0,25,26,0.53,1.89,6.0,1.0,99.5,0,0,0
plant,12,2.0,,1,,28,29,,,,,,0,0,0
plant,12,2.0,,2,,25,26,,,,,,0,0,0
plant,12,2.0,,3,,25,26,,,,,,0,0,0
truck,13,2.0,1.0,1,28.0,28,28,0.21,0.3,1.0,1.0,99.89,0,0,1
truck,13,2.0,2.0,2,25.0,25,26,2.28,12.44,9.0,1.0,96.93,0,0,0
truck,13,2.0,3.0,3,27.0,25,26,2.24,19.57,10.0,1.0,95.46,0,0,0
plant,13,2.0,,1,,28,28,,,,,,0,0,1
plant,13,2.0,,2,,25,26,,,,,,0,0,0
plant,13,2.0,,3,,25,26,,,,,,0,0,0
truck,14,2.0,1.0,1,29.0,28,29,1.02,2.55,4.0,1.0,99.26,1,0,0
truck,14,2.0,2.0,2,26.0,26,27,0.0,4.52,5.0,0.0,99.06,0,0,0
truck,14,2.0,3.0,3,27.0,25,26,1.35,0.33,1.0,1.0,99.65,1,0,0
plant,14,2.0,,1,,28,29,,,,,,1,0,0
plant,14,2.0,,2,,26,27,,,,,,0,0,0
plant,14,2.0,,3,,25,26,,,,,,1,0,0
truck,15,2.0,1.0,1,27.0,27,27,6.83,11.95,9.0,4.0,96.09,0,0,1
truck,15,2.0,2.0,2,26.0,25,26,0.0,22.03,14.0,0.0,95.41,0,0,0
truck,15,2.0,3.0,3,25.0,25,25,1.44,0.0,0.0,1.0,99.7,0,0,1
plant,15,2.0,,1,,27,27,,,,,,0,0,1
plant,15,2.0,,2,,25,26,,,,,,0,0,0
plant,15,2.0,,3,,25,25,,,,,,0,0,1
truck,16,2.0,1.0,1,27.0,28,29,0.0,2.46,1.0,0.0,99.49,0,0,0
truck,16,2.0,2.0,2,26.0,26,26,0.0,4.4,2.0,0.0,99.08,0,0,1
truck,16,2.0,3.0,3,28.0,25,26,4.27,8.26,5.0,4.0,97.39,1,0,0
plant,16,2.0,,1,,28,29,,,,,,0,0,0
plant,16,2.0,,2,,26,26,,,,,,0,0,1
plant,16,2.0,,3,,25,26,,,,,,1,0,0
truck,17,2.0,1.0,1,27.0,27,28,1.55,14.61,7.0,3.0,96.63,1,0,0
truck,17,2.0,2.0,2,26.0,25,26,3.05,6.47,8.0,2.0,98.02,0,0,0
truck,17,2.0,3.0,3,26.0,25,25,0.0,7.82,7.0,0.0,98.37,0,0,1
plant,17,2.0,,1,,27,28,,,,,,1,0,0
plant,17,2.0,,2,,25,26,,,,,,0,0,0
plant,17,2.0,,3,,25,25,,,,,,0,0,1
truck,18,2.0,1.0,1,28.0,27,28,9.92,7.18,7.0,7.0,96.44,0,0,0
truck,18,2.0,2.0,2,26.0,25,26,0.0,23.43,18.0,0.0,95.12,0,0,0
truck,18,2.0,3.0,3,26.0,25,26,0.0,8.07,4.0,0.0,98.32,1,0,0
plant,18,2.0,,1,,27,28,,,,,,0,0,0
plant,18,2.0,,2,,25,26,,,,,,0,0,0
plant,18,2.0,,3,,25,26,,,,,,1,0,0
truck,19,2.0,1.0,1,26.0,28,29,5.18,2.61,4.0,1.0,98.38,1,0,0
truck,19,2.0,2.0,2,28.0,26,26,1.14,4.03,6.0,1.0,98.92,0,0,1
truck,19,2.0,3.0,3,27.0,25,26,0.0,3.71,5.0,0.0,99.23,1,0,0
plant,19,2.0,,1,,28,29,,,,,,1,0,0
plant,19,2.0,,2,,26,26,,,,,,0,0,1
plant,19,2.0,,3,,25,26,,,,,,1,0,0
truck,20,2.0,1.0,1,27.0,28,29,3.55,0.0,0.0,3.0,99.26,1,0,0
truck,20,2.0,2.0,2,28.0,26,27,0.5,0.0,0.0,1.0,99.9,1,0,0
truck,20,2.0,3.0,3,27.0,25,26,3.13,1.41,1.0,1.0,99.06,1,0,0
plant,20,2.0,,1,,28,29,,,,,,1,0,0
plant,20,2.0,,2,,26,27,,,,,,1,0,0
plant,20,2.0,,3,,25,26,,,,,,1,0,0
truck,21,2.0,1.0,1,27.0,28,28,0.0,0.0,0.0,0.0,100.0,0,0,1
truck,21,2.0,2.0,2,26.0,26,26,6.97,5.54,3.0,2.0,97.39,0,0,1
truck,21,2.0,3.0,3,27.0,25,26,12.2,0.63,3.0,4.0,97.33,1,0,0
plant,21,2.0,,1,,28,28,,,,,,0,0,1
plant,21,2.0,,2,,26,26,,,,,,0,0,1
plant,21,2.0,,3,,25,26,,,,,,1,0,0
truck,22,2.0,1.0,1,27.0,27,28,0.92,22.34,15.0,1.0,95.16,0,0,0
truck,22,2.0,2.0,2,26.0,25,26,5.12,19.27,12.0,2.0,94.92,1,0,0
truck,22,2.0,3.0,3,26.0,24,25,6.3,2.93,3.0,3.0,98.08,0,0,0
plant,22,2.0,,1,,27,28,,,,,,0,0,0
plant,22,2.0,,2,,25,26,,,,,,1,0,0
plant,22,2.0,,3,,24,25,,,,,,0,0,0
truck,23,2.0,1.0,1,27.0,28,28,2.56,0.0,0.0,2.0,99.47,1,0,1
truck,23,2.0,2.0,2,26.0,25,26,12.4,7.14,6.0,2.0,95.93,0,0,0
truck,23,2.0,3.0,3,26.0,24,25,0.0,6.12,4.0,0.0,98.72,0,0,0
plant,23,2.0,,1,,28,28,,,,,,1,0,1
plant,23,2.0,,2,,25,26,,,,,,0,0,0
plant,23,2.0,,3,,24,25,,,,,,0,0,0
truck,24,2.0,1.0,1,27.0,28,29,0.82,11.13,5.0,1.0,97.51,0,0,0
truck,24,2.0,2.0,2,26.0,25,26,0.0,10.8,11.0,0.0,97.75,0,0,0
truck,24,2.0,3.0,3,27.0,25,25,3.75,3.71,4.0,1.0,98.44,0,0,1
plant,24,2.0,,1,,28,29,,,,,,0,0,0
plant,24,2.0,,2,,25,26,,,,,,0,0,0
plant,24,2.0,,3,,25,25,,,,,,0,0,1
truck,25,2.0,1.0,1,27.0,27,28,0.76,7.11,7.0,1.0,98.36,0,0,0
truck,25,2.0,2.0,2,27.0,26,27,6.39,5.71,6.0,3.0,97.48,1,0,0
truck,25,2.0,3.0,3,27.0,25,26,0.0,0.0,0.0,0.0,100.0,1,0,0
plant,25,2.0,,1,,27,28,,,,,,0,0,0
plant,25,2.0,,2,,26,27,,,,,,1,0,0
plant,25,2.0,,3,,25,26,,,,,,1,0,0
truck,26,2.0,1.0,1,26.0,27,28,0.0,12.48,8.0,0.0,97.4,0,0,0
truck,26,2.0,2.0,2,27.0,26,26,1.76,10.58,10.0,2.0,97.43,0,0,1
truck,26,2.0,3.0,3,26.0,24,25,11.86,5.57,5.0,4.0,96.37,0,0,0
plant,26,2.0,,1,,27,28,,,,,,0,0,0
plant,26,2.0,,2,,26,26,,,,,,0,0,1
plant,26,2.0,,3,,24,25,,,,,,0,0,0
truck,27,2.0,1.0,1,27.0,27,28,9.28,9.0,8.0,5.0,96.19,0,0,0
truck,27,2.0,2.0,2,26.0,25,26,0.0,17.1,10.0,0.0,96.44,0,0,0
truck,27,2.0,3.0,3,26.0,25,25,0.0,11.72,6.0,0.0,97.56,0,0,1
plant,27,2.0,,1,,27,28,,,,,,0,0,0
plant,27,2.0,,2,,25,26,,,,,,0,0,0
plant,27,2.0,,3,,25,25,,,,,,0,0,1
truck,28,2.0,1.0,1,27.0,27,28,0.69,3.59,4.0,2.0,99.11,0,0,0
truck,28,2.0,2.0,2,27.0,26,27,0.0,0.0,0.0,0.0,100.0,1,0,0
truck,28,2.0,3.0,3,27.0,25,26,8.2,2.17,1.0,3.0,97.84,0,0,0
plant,28,2.0,,1,,27,28,,,,,,0,0,0
plant,28,2.0,,2,,26,27,,,,,,1,0,0
plant,28,2.0,,3,,25,26,,,,,,0,0,0
truck,29,2.0,1.0,1,27.0,28,29,0.0,6.3,5.0,0.0,98.69,0,0,0
truck,29,2.0,2.0,2,27.0,26,26,0.0,4.8,3.0,0.0,99.0,0,0,1
truck,29,2.0,3.0,3,27.0,25,26,5.38,4.06,5.0,4.0,98.03,0,0,0
plant,29,2.0,,1,,28,29,,,,,,0,0,0
plant,29,2.0,,2,,26,26,,,,,,0,0,1
plant,29,2.0,,3,,25,26,,,,,,0,0,0
truck,30,2.0,1.0,1,27.0,28,29,0.2,15.42,13.0,1.0,96.74,1,0,0
truck,30,2.0,2.0,2,27.0,25,26,0.0,9.12,7.0,0.0,98.1,0,0,0
truck,30,2.0,3.0,3,27.0,25,26,0.75,5.17,7.0,2.0,98.77,0,0,0
plant,30,2.0,,1,,28,29,,,,,,1,0,0
plant,30,2.0,,2,,25,26,,,,,,0,0,0
plant,30,2.0,,3,,25,26,,,,,,0,0,0
truck,31,2.0,1.0,1,27.0,27,28,0.13,30.03,22.0,1.0,93.72,1,0,0
truck,31,2.0,2.0,2,26.0,25,26,0.48,8.95,11.0,1.0,98.04,0,0,0
truck,31,2.0,3.0,3,27.0,24,25,5.8,22.23,17.0,2.0,94.16,1,0,0
plant,31,2.0,,1,,27,28,,,,,,1,0,0
plant,31,2.0,,2,,25,26,,,,,,0,0,0
plant,31,2.0,,3,,24,25,,,,,,1,0,0
truck,32,2.0,1.0,1,27.0,28,29,0.0,0.4,1.0,0.0,99.92,1,0,0
truck,32,2.0,2.0,2,28.0,27,27,0.45,0.0,0.0,1.0,99.91,0,0,1
truck,32,2.0,3.0,3,27.0,26,26,0.05,2.21,3.0,1.0,99.53,0,0,1
plant,32,2.0,,1,,28,29,,,,,,1,0,0
plant,32,2.0,,2,,27,27,,,,,,0,0,1
plant,32,2.0,,3,,26,26,,,,,,0,0,1
truck,33,2.0,1.0,1,26.0,28,28,0.0,8.5,9.0,0.0,98.23,0,0,1
truck,33,2.0,2.0,2,26.0,25,26,0.0,7.93,9.0,0.0,98.35,0,0,0
truck,33,2.0,3.0,3,27.0,24,25,6.4,37.42,26.0,1.0,90.87,0,0,0
plant,33,2.0,,1,,28,28,,,,,,0,0,1
plant,33,2.0,,2,,25,26,,,,,,0,0,0
plant,33,2.0,,3,,24,25,,,,,,0,0,0
truck,34,2.0,1.0,1,27.0,28,28,1.38,28.54,14.0,3.0,93.77,0,0,1
truck,34,2.0,2.0,2,26.0,25,26,4.11,8.48,6.0,4.0,97.38,1,0,0
truck,34,2.0,3.0,3,26.0,24,25,0.0,15.63,14.0,0.0,96.74,0,0,0
plant,34,2.0,,1,,28,28,,,,,,0,0,1
plant,34,2.0,,2,,25,26,,,,,,1,0,0
plant,34,2.0,,3,,24,25,,,,,,0,0,0
truck,35,2.0,1.0,1,27.0,28,28,0.0,24.79,17.0,0.0,94.83,1,0,1
truck,35,2.0,2.0,2,27.0,25,26,0.31,4.32,6.0,2.0,99.04,0,0,0
truck,35,2.0,3.0,3,26.0,25,26,0.0,2.86,2.0,0.0,99.4,0,0,0
plant,35,2.0,,1,,28,28,,,,,,1,0,1
plant,35,2.0,,2,,25,26,,,,,,0,0,0
plant,35,2.0,,3,,25,26,,,,,,0,0,0
truck,36,2.0,1.0,1,28.0,28,28,7.62,3.06,6.0,6.0,97.77,0,0,1
truck,36,2.0,2.0,2,26.0,26,27,0.0,12.28,8.0,0.0,97.44,0,0,0
truck,36,2.0,3.0,3,26.0,25,25,0.0,6.87,6.0,0.0,98.57,0,0,1
plant,36,2.0,,1,,28,28,,,,,,0,0,1
plant,36,2.0,,2,,26,27,,,,,,0,0,0
plant,36,2.0,,3,,25,25,,,,,,0,0,1
truck,37,2.0,1.0,1,27.0,28,28,1.12,20.82,16.0,2.0,95.43,0,0,1
truck,37,2.0,2.0,2,26.0,25,26,0.0,9.92,6.0,0.0,97.93,0,0,0
truck,37,2.0,3.0,3,26.0,24,25,7.53,10.06,7.0,2.0,96.34,0,0,0
plant,37,2.0,,1,,28,28,,,,,,0,0,1
plant,37,2.0,,2,,25,26,,,,,,0,0,0
plant,37,2.0,,3,,24,25,,,,,,0,0,0
truck,38,2.0,1.0,1,27.0,28,29,0.68,8.71,6.0,1.0,98.04,0,0,0
truck,38,2.0,2.0,2,26.0,25,26,0.0,3.63,2.0,0.0,99.24,0,0,0
truck,38,2.0,3.0,3,27.0,25,25,0.0,13.11,8.0,0.0,97.27,0,0,1
plant,38,2.0,,1,,28,29,,,,,,0,0,0
plant,38,2.0,,2,,25,26,,,,,,0,0,0
plant,38,2.0,,3,,25,25,,,,,,0,0,1
truck,39,2.0,1.0,1,27.0,27,28,2.37,20.09,12.0,1.0,95.32,0,0,0
truck,39,2.0,2.0,2,27.0,24,25,0.0,8.39,8.0,0.0,98.25,0,0,0
truck,39,2.0,3.0,3,25.0,24,25,3.24,21.42,13.0,1.0,94.86,1,0,0
plant,39,2.0,,1,,27,28,,,,,,0,0,0
plant,39,2.0,,2,,24,25,,,,,,0,0,0
plant,39,2.0,,3,,24,25,,,,,,1,0,0
truck,40,2.0,1.0,1,26.0,28,28,0.0,15.95,11.0,0.0,96.68,0,0,1
truck,40,2.0,2.0,2,27.0,25,26,13.57,11.88,6.0,4.0,94.7,0,0,0
truck,40,2.0,3.0,3,26.0,25,25,2.09,1.59,2.0,1.0,99.23,0,0,1
plant,40,2.0,,1,,28,28,,,,,,0,0,1
plant,40,2.0,,2,,25,26,,,,,,0,0,0
plant,40,2.0,,3,,25,25,,,,,,0,0,1
truck,41,2.0,1.0,1,28.0,28,29,3.69,3.68,4.0,1.0,98.46,0,0,0
truck,41,2.0,2.0,2,27.0,26,27,0.0,6.43,5.0,0.0,98.66,0,0,0
truck,41,2.0,3.0,3,27.0,25,26,0.59,10.42,9.0,1.0,97.71,1,0,0
plant,41,2.0,,1,,28,29,,,,,,0,0,0
plant,41,2.0,,2,,26,27,,,,,,0,0,0
plant,41,2.0,,3,,25,26,,,,,,1,0,0
truck,42,2.0,1.0,1,27.0,28,29,0.38,13.8,8.0,1.0,97.05,0,0,0
truck,42,2.0,2.0,2,26.0,25,26,1.59,8.15,7.0,1.0,97.97,1,0,0
truck,42,2.0,3.0,3,27.0,24,25,9.51,0.85,2.0,3.0,97.84,0,0,0
plant,42,2.0,,1,,28,29,,,,,,0,0,0
plant,42,2.0,,2,,25,26,,,,,,1,0,0
plant,42,2.0,,3,,24,25,,,,,,0,0,0
truck,43,2.0,1.0,1,27.0,28,28,1.58,1.39,2.0,2.0,99.38,0,0,1
truck,43,2.0,2.0,2,28.0,26,27,2.02,3.48,4.0,3.0,98.85,0,0,0
truck,43,2.0,3.0,3,27.0,26,27,0.0,5.51,5.0,0.0,98.85,0,0,0
plant,43,2.0,,1,,28,28,,,,,,0,0,1
plant,43,2.0,,2,,26,27,,,,,,0,0,0
plant,43,2.0,,3,,26,27,,,,,,0,0,0
truck,44,2.0,1.0,1,27.0,27,28,0.0,15.07,8.0,0.0,96.86,1,0,0
truck,44,2.0,2.0,2,27.0,26,26,4.73,8.1,7.0,4.0,97.33,0,0,1
truck,44,2.0,3.0,3,26.0,25,26,0.0,18.94,17.0,0.0,96.05,0,0,0
plant,44,2.0,,1,,27,28,,,,,,1,0,0
plant,44,2.0,,2,,26,26,,,,,,0,0,1
plant,44,2.0,,3,,25,26,,,,,,0,0,0
truck,45,2.0,1.0,1,28.0,28,28,0.71,2.57,4.0,1.0,99.32,0,0,1
truck,45,2.0,2.0,2,26.0,26,27,5.49,3.79,2.0,4.0,98.07,0,0,0
truck,45,2.0,3.0,3,27.0,26,26,1.93,18.4,7.0,2.0,95.76,0,0,1
plant,45,2.0,,1,,28,28,,,,,,0,0,1
plant,45,2.0,,2,,26,27,,,,,,0,0,0
plant,45,2.0,,3,,26,26,,,,,,0,0,1
truck,46,2.0,1.0,1,29.0,28,29,1.58,3.91,2.0,1.0,98.85,0,0,0
truck,46,2.0,2.0,2,26.0,26,27,0.0,6.44,9.0,0.0,98.66,1,0,0
truck,46,2.0,3.0,3,27.0,25,26,0.0,0.0,0.0,0.0,100.0,1,0,0
plant,46,2.0,,1,,28,29,,,,,,0,0,0
plant,46,2.0,,2,,26,27,,,,,,1,0,0
plant,46,2.0,,3,,25,26,,,,,,1,0,0
truck,47,2.0,1.0,1,27.0,27,27,0.8,24.55,16.0,2.0,94.72,0,0,1
truck,47,2.0,2.0,2,26.0,25,26,3.22,5.41,7.0,1.0,98.2,0,0,0
truck,47,2.0,3.0,3,26.0,25,26,22.83,7.99,5.0,7.0,93.58,1,0,0
plant,47,2.0,,1,,27,27,,,,,,0,0,1
plant,47,2.0,,2,,25,26,,,,,,0,0,0
plant,47,2.0,,3,,25,26,,,,,,1,0,0
truck,48,2.0,1.0,1,27.0,28,29,1.88,1.13,1.0,2.0,99.37,1,0,0
truck,48,2.0,2.0,2,27.0,25,26,1.5,12.83,10.0,2.0,97.01,1,0,0
truck,48,2.0,3.0,3,27.0,24,25,15.47,5.44,5.0,5.0,95.64,1,0,0
plant,48,2.0,,1,,28,29,,,,,,1,0,0
plant,48,2.0,,2,,25,26,,,,,,1,0,0
plant,48,2.0,,3,,24,25,,,,,,1,0,0
truck,49,2.0,1.0,1,25.0,26,27,4.42,16.82,16.0,2.0,95.57,1,0,0
truck,49,2.0,2.0,2,28.0,25,26,7.52,10.23,7.0,4.0,96.3,0,0,0
truck,49,2.0,3.0,3,25.0,24,25,2.85,20.06,15.0,1.0,95.23,0,0,0
plant,49,2.0,,1,,26,27,,,,,,1,0,0
plant,49,2.0,,2,,25,26,,,,,,0,0,0
plant,49,2.0,,3,,24,25,,,,,,0,0,0
truck,50,2.0,1.0,1,27.0,27,28,0.1,18.19,10.0,1.0,96.19,0,0,0
truck,50,2.0,2.0,2,26.0,25,26,0.0,15.48,12.0,0.0,96.77,1,0,0
truck,50,2.0,3.0,3,27.0,25,26,6.99,5.37,7.0,3.0,97.42,0,0,0
plant,50,2.0,,1,,27,28,,,,,,0,0,0
plant,50,2.0,,2,,25,26,,,,,,1,0,0
plant,50,2.0,,3,,25,26,,,,,,0,0,0
truck,51,2.0,1.0,1,28.0,29,30,0.14,16.39,11.0,1.0,96.56,0,0,0
truck,51,2.0,2.0,2,26.0,25,26,0.21,9.91,7.0,1.0,97.89,1,0,0
truck,51,2.0,3.0,3,27.0,24,25,0.0,6.62,5.0,0.0,98.62,0,0,0
plant,51,2.0,,1,,29,30,,,,,,0,0,0
plant,51,2.0,,2,,25,26,,,,,,1,0,0
plant,51,2.0,,3,,24,25,,,,,,0,0,0
truck,52,2.0,1.0,1,27.0,28,29,0.0,2.34,3.0,0.0,99.51,1,0,0
truck,52,2.0,2.0,2,28.0,26,27,0.34,0.0,0.0,1.0,99.93,0,0,0
truck,52,2.0,3.0,3,27.0,25,26,0.0,2.24,1.0,0.0,99.53,0,0,0
plant,52,2.0,,1,,28,29,,,,,,1,0,0
plant,52,2.0,,2,,26,27,,,,,,0,0,0
plant,52,2.0,,3,,25,26,,,,,,0,0,0
truck,53,2.0,1.0,1,28.0,28,29,1.7,0.0,0.0,2.0,99.65,1,0,0
truck,53,2.0,2.0,2,27.0,26,27,3.37,1.14,1.0,2.0,99.06,0,0,0
truck,53,2.0,3.0,3,27.0,25,26,3.18,6.87,4.0,2.0,97.91,0,0,0
plant,53,2.0,,1,,28,29,,,,,,1,0,0
plant,53,2.0,,2,,26,27,,,,,,0,0,0
plant,53,2.0,,3,,25,26,,,,,,0,0,0
truck,54,2.0,1.0,1,28.0,28,29,0.0,13.6,10.0,0.0,97.17,0,0,0
truck,54,2.0,2.0,2,26.0,25,26,0.59,2.94,4.0,1.0,99.26,0,0,0
truck,54,2.0,3.0,3,27.0,25,26,7.03,8.27,6.0,6.0,96.81,0,0,0
plant,54,2.0,,1,,28,29,,,,,,0,0,0
plant,54,2.0,,2,,25,26,,,,,,0,0,0
plant,54,2.0,,3,,25,26,,,,,,0,0,0
truck,55,2.0,1.0,1,28.0,28,28,5.02,12.12,8.0,1.0,96.43,0,0,1
truck,55,2.0,2.0,2,26.0,25,26,0.0,6.53,10.0,0.0,98.64,0,0,0
truck,55,2.0,3.0,3,25.0,25,25,0.2,27.71,17.0,1.0,94.18,0,0,1
plant,55,2.0,,1,,28,28,,,,,,0,0,1
plant,55,2.0,,2,,25,26,,,,,,0,0,0
plant,55,2.0,,3,,25,25,,,,,,0,0,1
truck,56,2.0,1.0,1,26.0,27,27,2.9,11.65,9.0,1.0,96.97,0,0,1
truck,56,2.0,2.0,2,26.0,25,26,1.29,10.19,5.0,3.0,97.61,0,0,0
truck,56,2.0,3.0,3,26.0,25,25,0.0,19.94,17.0,0.0,95.85,0,0,1
plant,56,2.0,,1,,27,27,,,,,,0,0,1
plant,56,2.0,,2,,25,26,,,,,,0,0,0
plant,56,2.0,,3,,25,25,,,,,,0,0,1
truck,57,2.0,1.0,1,29.0,28,29,11.74,1.17,3.0,6.0,97.31,1,0,0
truck,57,2.0,2.0,2,26.0,26,26,1.37,12.92,12.0,1.0,97.02,0,0,1
truck,57,2.0,3.0,3,26.0,25,26,3.34,10.58,9.0,1.0,97.1,0,0,0
plant,57,2.0,,1,,28,29,,,,,,1,0,0
plant,57,2.0,,2,,26,26,,,,,,0,0,1
plant,57,2.0,,3,,25,26,,,,,,0,0,0
truck,58,2.0,1.0,1,27.0,28,29,1.02,23.41,15.0,1.0,94.91,0,0,0
truck,58,2.0,2.0,2,27.0,25,26,1.32,5.51,3.0,2.0,98.58,0,0,0
truck,58,2.0,3.0,3,26.0,25,25,3.18,3.28,7.0,3.0,98.65,1,0,1
plant,58,2.0,,1,,28,29,,,,,,0,0,0
plant,58,2.0,,2,,25,26,,,,,,0,0,0
plant,58,2.0,,3,,25,25,,,,,,1,0,1
truck,59,2.0,1.0,1,27.0,27,28,0.0,0.0,0.0,0.0,100.0,1,0,0
truck,59,2.0,2.0,2,27.0,27,27,0.0,0.0,0.0,0.0,100.0,1,0,1
truck,59,2.0,3.0,3,27.0,25,26,0.59,0.0,0.0,1.0,99.88,0,0,0
